Restaurant ID,Price range,Aggregate rating,Votes,Rating text
8240537,3,4.4,840,Very Good
309478,3,4,2333,Very Good
7703,4,4,820,Very Good
300489,3,4,3064,Very Good
8209558,2,4,740,Very Good
8206905,3,4,500,Very Good
306903,4,4.2,960,Very Good
307036,3,4,799,Very Good
67,3,4,402,Very Good
8233593,4,4.4,942,Very Good
300023,4,4,302,Very Good
8098427,2,4,360,Very Good
8279449,3,4.3,29,Very Good
8237357,3,4,500,Very Good
8254558,3,4,608,Very Good
8246990,3,4,959,Very Good
309859,3,4,807,Very Good
8294220,3,4,400,Very Good
900,2,4.3,5072,Very Good
8294269,3,4,467,Very Good
300000,2,4,2407,Very Good
8423050,3,4,90,Very Good
8454488,3,4.3,4,Very Good
308579,4,4,2252,Very Good
900,4,4,838,Very Good
8206900,3,4,758,Very Good
300004,0,4.3,457,Very Good
4249,0,4.3,3590,Very Good
8222559,3,4,492,Very Good
303204,2,2.6,77,Average
8880,3,3.2,3,Average
300435,3,3.3,40,Average
309050,0,3.5,64,Good
258,2,3,6,Average
2308,2,3.3,34,Average
95,2,3.4,77,Average
307940,2,3.3,2,Average
2299,2,3.5,207,Good
5997,4,3.5,59,Good
6030,3,3.7,60,Good
307362,4,3.2,2,Average
307360,4,3.5,5,Good
3005,3,3.3,65,Average
9960,2,3.4,40,Average
8004004,3,3.5,6,Good
3894,2,3.7,262,Good
306479,0,3.5,364,Good
3083,2,2.8,28,Average
5450,0,3.2,2,Average
5464,0,2.8,22,Average
3082,0,2.9,6,Average
8057826,0,3.4,45,Average
8275790,0,3,6,Average
8260700,0,2.9,6,Average
8228864,0,3,8,Average
300792,2,2.8,23,Average
8222587,0,3.2,6,Average
309530,2,3,33,Average
5462,0,3,5,Average
3080,2,3.4,59,Average
9902,2,3.7,85,Good
3080,2,3.8,89,Good
4092,2,3.7,509,Good
8260683,2,3.5,26,Good
4705,2,3.8,24,Good
480,3,3.6,700,Good
302232,2,3.6,9,Good
44,0,3.7,57,Good
3085,0,3.6,88,Good
8292467,0,0,0,Not Rated
8390082,0,0,0,Not Rated
8466970,0,0,0,Not Rated
8449652,0,0,0,Not Rated
8288623,0,0,0,Not Rated
8345506,0,0,0,Not Rated
8397709,2,0,0,Not Rated
8294896,0,0,0,Not Rated
6678,0,0,0,Not Rated
8350470,0,0,0,Not Rated
8206808,0,0,0,Not Rated
5463,0,0,0,Not Rated
8345380,2,0,3,Not Rated
5450,0,0,0,Not Rated
8292465,0,0,3,Not Rated
8292472,0,0,0,Not Rated
8449638,0,0,0,Not Rated
8449640,0,0,0,Not Rated
8492527,0,0,0,Not Rated
303637,2,2.3,32,Poor
304080,2,4,270,Very Good
308083,0,3,4,Average
303059,0,0,0,Not Rated
763,3,3.3,76,Average
7557,0,3,0,Average
525,2,3.3,73,Average
7560,0,3,2,Average
8387005,0,3.4,3,Average
8450576,2,3.3,33,Average
580,2,3.4,4,Average
308703,0,3.2,2,Average
60,2,3.2,600,Average
305023,2,3.2,3,Average
8265689,2,2.7,8,Average
99,2,2.5,78,Average
756,2,3.4,35,Average
309800,2,3.4,6,Average
8433907,0,2.5,7,Average
300500,0,2.8,26,Average
308279,0,3.3,29,Average
7620,0,2.7,6,Average
306779,0,3.2,4,Average
302980,2,3,9,Average
8222580,0,2.9,7,Average
2878,0,2.9,2,Average
8902,0,3.2,22,Average
8374707,2,3,9,Average
678,3,3,28,Average
3568,3,3,496,Average
8354969,0,3.2,8,Average
303242,2,3.3,9,Average
309838,2,3.4,35,Average
437,2,3.2,53,Average
8303850,2,3,39,Average
307500,0,3.3,25,Average
736,0,3.2,28,Average
8294230,2,3.4,44,Average
7850,2,2.6,56,Average
2437,3,3.9,245,Good
573,2,3.5,205,Good
9706,3,3.6,386,Good
507,0,3.8,460,Good
302655,2,3.6,46,Good
705,0,3.7,55,Good
395,3,3.7,390,Good
8408273,0,3.5,5,Good
2067,0,3.6,30,Good
3492,2,3.9,300,Good
576,2,3.7,338,Good
300200,3,3.9,798,Good
300660,2,3.8,92,Good
566,2,3.8,96,Good
556,2,3.7,766,Good
8322644,2,3.6,42,Good
7953930,3,3.6,39,Good
8396087,0,3.8,24,Good
730,3,3.5,208,Good
8247032,3,3.6,99,Good
570,3,3.7,600,Good
760,4,3.8,354,Good
34,3,3.8,30,Good
3039,2,3.8,303,Good
300806,2,3.8,306,Good
304735,2,3.7,304,Good
306,2,3.7,308,Good
302586,2,3.6,84,Good
450,3,3.9,749,Good
8254508,3,3.8,238,Good
8409886,0,0,2,Not Rated
8987,0,0,2,Not Rated
8472678,0,0,0,Not Rated
9879,0,0,2,Not Rated
8472675,0,0,0,Not Rated
8355027,0,0,0,Not Rated
8357956,2,0,0,Not Rated
9569,2,2.4,35,Poor
305269,3,4,700,Very Good
8405346,3,4.4,50,Very Good
4268,0,4,560,Very Good
8350043,3,4,83,Very Good
8060723,3,4,242,Very Good
8232097,2,4,223,Very Good
309882,2,4,769,Very Good
303205,0,4,69,Very Good
8400744,3,4.2,63,Very Good
302567,3,4,460,Very Good
305,2,4,782,Very Good
8363787,2,4.2,95,Very Good
305646,2,4.2,372,Very Good
8409649,0,0,2,Not Rated
8303009,0,0,0,Not Rated
8478723,0,0,0,Not Rated
8348604,2,0,0,Not Rated
6953,0,3,29,Average
7690,0,3.4,69,Average
3252,0,2.8,9,Average
8400732,2,2.8,5,Average
8337757,2,3.4,76,Average
9004,0,3.4,46,Average
9453,0,3.2,87,Average
8273604,0,2.6,45,Average
6625,2,2.5,9,Average
300869,0,3,8,Average
8256980,0,3.3,35,Average
2279,0,2.8,80,Average
307894,0,3,72,Average
6949,0,3,8,Average
300962,2,3.3,3,Average
9433,0,2.8,5,Average
4065,0,3.3,50,Average
5767,0,2.9,5,Average
7680,2,3,82,Average
8395006,2,3,2,Average
5436,0,2.6,26,Average
8370586,0,3.2,7,Average
306847,2,3.3,85,Average
4857,3,3.4,43,Average
4088,0,3.4,39,Average
9969,4,2.7,80,Average
307006,0,3.3,69,Average
5909,0,2.6,6,Average
2287,2,3.4,73,Average
2288,0,3.2,45,Average
302390,3,2.7,50,Average
302370,2,3.4,427,Average
9779,0,2.6,38,Average
307387,0,3,4,Average
8350499,0,2.8,50,Average
2290,2,3,30,Average
8060577,2,4.6,70,Excellent
6647,0,3.6,258,Good
303267,0,3.9,533,Good
5455,0,3.7,93,Good
3400,2,3.7,484,Good
8456762,3,3.7,49,Good
4825,2,3.9,2724,Good
300674,2,3.8,540,Good
6646,0,3.7,90,Good
304307,2,3.8,970,Good
8420487,0,0,0,Not Rated
8277324,0,0,0,Not Rated
8455950,0,0,0,Not Rated
8463988,0,0,0,Not Rated
8463995,0,0,0,Not Rated
8426904,0,0,0,Not Rated
8024356,0,0,2,Not Rated
8420653,0,0,0,Not Rated
8432553,0,0,3,Not Rated
8388032,0,0,0,Not Rated
6608,0,0,3,Not Rated
300883,2,2.4,47,Poor
3036,2,2.4,48,Poor
8342940,0,4,0,Very Good
6044,2,4,384,Very Good
8365860,0,4.3,56,Very Good
304262,2,4.3,4085,Very Good
302345,2,4.4,537,Very Good
306407,2,4.2,526,Very Good
7777,0,2.8,45,Average
3067,2,3.2,26,Average
302555,0,3,3,Average
309840,2,2.5,29,Average
3058,0,2.8,0,Average
7804,0,3,52,Average
7770,0,3.4,69,Average
7789,0,3,36,Average
302537,2,3,44,Average
7790,0,2.8,8,Average
8025092,2,3.5,28,Good
7768,2,3.7,82,Good
302264,0,3.6,93,Good
300975,0,3.6,72,Good
7772,0,3.8,52,Good
7834,0,3.5,9,Good
302542,2,3.7,43,Good
7774,0,3.5,24,Good
7769,0,3.5,30,Good
7788,2,2.3,30,Poor
309037,0,3,9,Average
8454058,2,3.2,0,Average
302579,2,3.2,5,Average
8398753,0,3,7,Average
300303,2,2.8,9,Average
300305,0,3.3,32,Average
8024346,0,2.9,4,Average
300664,3,3.3,56,Average
6266,2,3,6,Average
5060,2,3.3,87,Average
302566,0,3.4,39,Average
8368620,0,3.4,23,Average
300309,0,3.2,0,Average
302497,0,2.6,5,Average
302528,2,3.3,65,Average
305209,0,3,7,Average
303046,2,2.6,4,Average
303473,0,3,7,Average
9807,2,2.7,4,Average
8255038,0,3,4,Average
309727,2,2.7,77,Average
8204499,2,3,6,Average
300087,0,2.7,39,Average
300498,0,3.3,27,Average
8378033,0,3,4,Average
309043,0,3,5,Average
308509,0,2.6,50,Average
6242,2,3,97,Average
303994,2,3.2,3,Average
9002,2,3.5,88,Good
307364,2,3.6,7,Good
8265385,0,0,0,Not Rated
8424632,0,0,0,Not Rated
300306,0,0,2,Not Rated
8378032,2,0,0,Not Rated
8028880,0,0,0,Not Rated
8378035,0,0,0,Not Rated
8435806,0,0,0,Not Rated
8470239,0,0,0,Not Rated
8435809,0,0,0,Not Rated
8376475,0,0,0,Not Rated
8378043,0,0,0,Not Rated
8424636,0,0,2,Not Rated
8424625,0,0,0,Not Rated
8377889,0,0,0,Not Rated
8435822,0,0,0,Not Rated
8429577,0,0,0,Not Rated
8424642,2,0,0,Not Rated
8378039,0,0,2,Not Rated
8378037,0,0,0,Not Rated
300037,0,0,2,Not Rated
8435806,0,0,0,Not Rated
8028868,0,0,0,Not Rated
8350060,0,0,2,Not Rated
8378030,0,0,0,Not Rated
8209806,0,0,0,Not Rated
8053563,2,2.3,57,Poor
357,2,3.4,22,Average
8453,2,2.5,85,Average
306856,0,2.6,55,Average
8332009,3,3.4,35,Average
6875,0,3.5,56,Good
2530,3,2.3,8,Poor
5260,0,3,29,Average
3224,2,3,63,Average
5293,0,3.3,4,Average
307578,2,3.6,62,Good
8445798,0,0,2,Not Rated
4909,3,3.5,83,Good
4920,3,3.8,8,Good
307320,3,3,34,Average
2606,2,2.8,38,Average
302202,0,3.8,52,Good
3804,2,3.5,246,Good
8200,2,3.8,426,Good
306570,2,3.9,70,Good
2300,0,3.7,229,Good
3709,4,3.7,984,Good
9720,3,3.5,295,Good
3092,3,4.4,2777,Very Good
305780,0,4,397,Very Good
8337927,0,4,70,Very Good
2605,2,3.2,8,Average
2893,2,3.6,60,Good
8237304,0,3.9,90,Good
2436,0,3.9,360,Good
306572,2,3.7,69,Good
2300,2,3.7,34,Good
302542,0,3.8,54,Good
300887,0,3.9,98,Good
7256,0,3.8,59,Good
8593,0,3.7,69,Good
300353,2,3.9,9,Good
300423,3,3.8,70,Good
7247,2,4,54,Very Good
8396,2,2.7,59,Average
308544,3,2.7,2,Average
300237,0,3,0,Average
300408,0,3.6,95,Good
9657,2,3.5,0,Good
8370535,0,0,0,Not Rated
307067,2,2.4,65,Poor
303264,0,2.9,7,Average
300702,0,2.9,8,Average
9886,0,2.7,0,Average
9890,2,3.2,20,Average
9887,0,2.8,3,Average
7893,0,2.7,24,Average
8266888,2,3.3,9,Average
7884,0,3.2,6,Average
8377458,0,3,7,Average
7897,0,3,2,Average
8390937,0,3,0,Average
7888,0,2.8,2,Average
8037834,0,3,9,Average
302605,2,3,9,Average
7876,0,2.7,20,Average
8358057,0,3.4,7,Average
8272344,2,3.2,4,Average
8458308,0,2.8,4,Average
4302,2,3.2,38,Average
7886,0,3,7,Average
7873,2,3.3,60,Average
303625,0,3.2,9,Average
300794,0,2.9,4,Average
920,2,3,22,Average
8380237,0,2.7,2,Average
8370426,0,3.2,4,Average
302073,2,3,25,Average
8360752,0,0,0,Not Rated
9883,0,0,2,Not Rated
8355007,2,0,0,Not Rated
8355009,2,0,2,Not Rated
8404496,0,0,2,Not Rated
8380379,2,0,0,Not Rated
8409208,2,0,2,Not Rated
8432652,0,0,0,Not Rated
8388033,2,0,2,Not Rated
8423020,0,0,2,Not Rated
305402,2,0,0,Not Rated
8405664,0,0,0,Not Rated
8356776,0,0,0,Not Rated
8427222,0,0,0,Not Rated
9884,0,0,2,Not Rated
8425767,2,0,0,Not Rated
3479,0,0,3,Not Rated
8404469,2,0,0,Not Rated
303409,0,0,2,Not Rated
8358062,0,0,0,Not Rated
8355000,0,0,3,Not Rated
8355005,0,0,0,Not Rated
8273607,0,0,3,Not Rated
8357958,0,0,2,Not Rated
8330598,0,0,0,Not Rated
8409884,2,0,0,Not Rated
8362795,0,0,0,Not Rated
9876,0,0,0,Not Rated
8302598,2,0,0,Not Rated
8454460,0,0,0,Not Rated
8959,3,4,686,Very Good
304076,0,3.2,44,Average
8822,3,2.9,0,Average
500,2,3.2,44,Average
309066,0,2.6,0,Average
8268708,0,3.3,24,Average
8265722,2,2.6,27,Average
8453878,2,3,5,Average
309003,2,3.2,39,Average
305077,0,2.9,5,Average
5262,0,2.9,38,Average
7375,0,3,3,Average
8337880,0,2.5,6,Average
306978,0,3.3,28,Average
8302478,0,3,5,Average
3979,0,3.3,30,Average
8336207,2,3,4,Average
7377,3,3.2,38,Average
307506,0,3.3,30,Average
3025,2,3.4,93,Average
305674,3,3.3,46,Average
8390067,0,3,6,Average
8727,0,3.2,7,Average
3980,0,2.6,43,Average
302083,2,3.2,32,Average
300945,0,3.4,20,Average
3026,3,3.2,87,Average
8475269,0,3.2,2,Average
303024,0,3,23,Average
8034042,0,3,50,Average
200,2,3.5,9,Good
303575,2,3.6,77,Good
400,2,3.6,359,Good
308007,0,3.5,53,Good
4885,3,3.7,240,Good
8273627,2,3.9,78,Good
300539,0,3.7,46,Good
2635,2,3.8,45,Good
8237962,2,3.5,26,Good
8260486,0,3.9,54,Good
8423006,0,0,3,Not Rated
8423002,0,0,3,Not Rated
8258777,2,0,3,Not Rated
8490227,2,0,0,Not Rated
304530,0,0,2,Not Rated
8420433,0,0,0,Not Rated
7977786,0,0,3,Not Rated
8402868,2,0,3,Not Rated
300206,0,0,2,Not Rated
300327,0,2.4,0,Poor
7372,0,4,50,Very Good
306006,0,3,44,Average
304906,2,2.5,93,Average
8447890,2,3,9,Average
8375390,0,3.3,9,Average
8355023,0,3.2,9,Average
304905,2,3,85,Average
304903,2,3,0,Average
304923,2,3.3,70,Average
309738,3,2.6,0,Average
8260088,0,3.6,6,Good
8336092,3,3.9,45,Good
8277087,0,3.9,57,Good
8380663,2,3.6,23,Good
304907,2,3.8,58,Good
306030,2,3.8,97,Good
8080083,0,3.7,20,Good
8336203,3,0,3,Not Rated
304239,4,4,752,Very Good
8294260,4,4.2,756,Very Good
305240,3,4,700,Very Good
304299,3,4.3,3002,Very Good
305547,3,3.3,20,Average
305545,4,3.9,50,Good
305549,4,3.5,8,Good
305546,2,3.7,44,Good
305548,4,4.2,9,Very Good
9640,0,3.4,50,Average
6200,3,3.4,208,Average
8028883,3,3.7,234,Good
305800,0,0,0,Not Rated
4630,0,4.2,3000,Very Good
302682,2,3.2,5,Average
2004,4,4.9,934,Excellent
8359294,2,0,2,Not Rated
8359292,0,0,0,Not Rated
8440790,0,0,0,Not Rated
4283,4,4.2,560,Very Good
8335806,0,3,4,Average
7977792,2,2.8,8,Average
300204,2,3.3,50,Average
302227,0,3,8,Average
303860,2,2.8,28,Average
8244236,0,3.4,30,Average
305577,0,3,4,Average
8004008,0,3.3,7,Average
5996,2,2.8,8,Average
303487,0,3.2,8,Average
303004,0,3,6,Average
302942,2,2.7,7,Average
309068,0,2.8,50,Average
308994,0,3.5,29,Good
302943,2,3.5,30,Good
8455553,2,0,0,Not Rated
8377929,0,0,3,Not Rated
8472628,0,0,0,Not Rated
8435335,0,0,0,Not Rated
8435787,0,0,0,Not Rated
8435330,0,0,0,Not Rated
8364846,0,0,0,Not Rated
8438446,0,0,0,Not Rated
8446496,0,0,0,Not Rated
8454568,0,0,0,Not Rated
8420462,0,0,0,Not Rated
8435303,0,0,0,Not Rated
8435304,0,0,0,Not Rated
8435305,0,0,3,Not Rated
8408234,0,0,0,Not Rated
8420470,0,0,0,Not Rated
8472603,0,0,0,Not Rated
8435307,0,0,0,Not Rated
8378005,0,0,0,Not Rated
8460925,2,0,0,Not Rated
9909,3,4,756,Very Good
8423000,2,3.4,33,Average
8469938,4,3,9,Average
650,2,2.6,70,Average
7953906,0,3.3,70,Average
8068068,3,3.3,75,Average
7589,0,3.4,36,Average
934,0,3,26,Average
4385,2,3.3,46,Average
309477,3,3.4,246,Average
9835,2,3.3,89,Average
47,2,2.5,5,Average
8237320,4,3.4,58,Average
9980,0,2.8,78,Average
732,0,3,67,Average
300505,2,3.4,99,Average
309520,0,3.3,9,Average
8400736,3,4.5,62,Excellent
8255093,2,3.6,38,Good
300584,3,3.8,697,Good
702,0,3.6,56,Good
8303022,2,3.8,50,Good
309056,2,3.7,30,Good
8268706,2,3.9,349,Good
8405352,3,3.8,50,Good
3620,4,3.9,347,Good
902,3,3.5,250,Good
8434596,0,3.5,24,Good
300670,3,3.7,263,Good
2653,0,3.9,55,Good
8377926,2,3.9,93,Good
309820,2,3.7,323,Good
8034050,3,3.8,227,Good
8382372,0,3.5,27,Good
302478,0,3.8,6,Good
8466978,4,3.5,22,Good
9840,3,3.5,50,Good
8279463,2,3.7,8,Good
8307507,3,3.9,5,Good
205,2,3.7,227,Good
8240530,3,3.8,244,Good
3589,0,3.8,87,Good
56,3,3.6,229,Good
5797,0,3.7,84,Good
300007,4,3.8,223,Good
303288,2,3.5,87,Good
8370438,3,3.8,54,Good
308766,0,3.6,76,Good
8203080,4,3.8,85,Good
305066,0,3.6,66,Good
8290475,2,3.7,53,Good
300737,0,3.7,48,Good
8363390,3,4.2,7,Very Good
8270497,2,4,60,Very Good
8456728,3,4,22,Very Good
300776,3,4,826,Very Good
8456764,2,4.4,42,Very Good
8408209,2,4,62,Very Good
8382342,3,4.2,0,Very Good
302302,2,4,58,Very Good
8302632,2,4,253,Very Good
8386760,3,4,68,Very Good
307065,3,4.3,327,Very Good
9834,2,4.2,237,Very Good
8025005,2,4,50,Very Good
8396409,0,4.3,83,Very Good
8365895,2,4,80,Very Good
308865,2,4,73,Very Good
8278203,0,3,7,Average
305652,2,3.4,44,Average
4299,0,2.9,77,Average
8423008,3,3.2,2,Average
7953926,0,3.2,9,Average
300320,3,3.4,35,Average
69,3,3.3,489,Average
202,2,3.2,38,Average
309902,0,3,7,Average
906,0,3.2,2,Average
5735,0,3.4,66,Average
2590,0,2.8,4,Average
306264,3,3.3,48,Average
305807,2,3,99,Average
8432940,2,3.4,7,Average
300690,2,3.3,48,Average
309072,2,3.4,77,Average
8277002,2,3.2,25,Average
8433883,0,2.9,7,Average
300435,2,2.7,34,Average
8352256,0,3,0,Average
308367,2,3.3,96,Average
309740,3,3.4,90,Average
8240869,4,4.6,304,Excellent
305025,3,3.9,484,Good
302270,0,3.6,67,Good
8249082,2,3.8,36,Good
8279452,2,3.6,20,Good
305303,2,3.5,272,Good
8354645,0,3.8,68,Good
208,3,3.8,663,Good
8429,3,3.8,594,Good
7809,0,3.5,66,Good
785,2,3.5,3,Good
302486,2,3.5,39,Good
922,3,3.8,843,Good
7642,0,3.6,3,Good
64,4,3.8,372,Good
8403250,3,3.8,42,Good
302787,3,3.5,40,Good
3600,0,3.6,73,Good
309805,2,3.8,302,Good
8,3,3.7,780,Good
8689,3,3.5,256,Good
8383502,2,3.9,27,Good
308238,2,3.6,60,Good
5944,0,3.6,36,Good
285,3,3.7,487,Good
304635,2,3.5,352,Good
20,0,3.7,290,Good
307532,2,3.5,32,Good
903,3,3.5,98,Good
300600,2,3.5,24,Good
8254553,2,3.8,73,Good
4820,4,3.6,430,Good
308008,3,3.7,807,Good
300342,3,3.8,302,Good
307344,0,2.4,30,Poor
307800,4,4,496,Very Good
8462002,4,4.3,43,Very Good
8208886,2,4.4,400,Very Good
8435305,3,4.4,80,Very Good
8260640,2,4,267,Very Good
8349920,3,4,70,Very Good
8380049,2,4,47,Very Good
2649,2,4.2,25,Very Good
600,0,3.2,33,Average
8462572,3,3.2,7,Average
309005,2,3.5,59,Good
8089222,3,3.6,30,Good
309688,0,3.6,46,Good
8334422,0,2.9,9,Average
8365388,2,3.2,50,Average
8302607,0,3,4,Average
309322,2,3.3,5,Average
8429054,2,3,7,Average
8336220,2,2.9,4,Average
203,2,2.5,238,Average
8404479,2,2.8,3,Average
625,0,2.6,49,Average
2899,2,3.3,235,Average
8080080,0,3,5,Average
473,0,2.5,90,Average
8355409,2,3.4,4,Average
8432237,2,3.3,6,Average
259,3,3.3,276,Average
7306,3,3,4,Average
8222566,3,3.4,267,Average
443,2,3.4,20,Average
308305,3,3.3,23,Average
769,2,3.5,368,Good
302000,2,3.6,38,Good
65,3,3.5,234,Good
9672,2,3.7,430,Good
472,0,3.5,98,Good
3400,4,3.7,303,Good
8337744,0,3.5,6,Good
8268360,0,3.8,25,Good
4096,3,3.8,556,Good
8358700,2,3.8,95,Good
2207,3,3.5,63,Good
8398570,0,3.6,42,Good
620,3,3.5,80,Good
8425077,0,0,0,Not Rated
8480289,0,0,0,Not Rated
8424593,0,0,0,Not Rated
8383432,0,0,3,Not Rated
8402904,0,0,0,Not Rated
8480294,0,0,0,Not Rated
8354330,0,0,0,Not Rated
304230,2,0,2,Not Rated
8372305,2,0,0,Not Rated
8430894,2,0,0,Not Rated
8250897,0,0,0,Not Rated
8260052,0,0,3,Not Rated
3468,0,2.4,23,Poor
8463949,3,4.3,30,Very Good
300949,0,2.8,0,Average
8356808,2,3.4,34,Average
8360758,0,3,5,Average
302755,0,3.3,30,Average
8240525,3,3.3,79,Average
303492,0,3.3,27,Average
8472658,3,3,5,Average
8408248,0,3,6,Average
8427869,0,2.9,5,Average
300948,0,3,4,Average
8463997,3,3.2,2,Average
8337898,0,3,3,Average
8427234,2,3.8,82,Good
8382697,0,3.7,37,Good
8400720,3,3.9,373,Good
3363,2,3.5,90,Good
300592,2,3.9,439,Good
8455500,2,0,0,Not Rated
8360763,0,0,0,Not Rated
8024350,0,0,0,Not Rated
8408045,2,0,0,Not Rated
8455505,0,0,0,Not Rated
8489838,0,0,0,Not Rated
8440835,0,0,2,Not Rated
8360202,0,0,0,Not Rated
8463978,0,0,0,Not Rated
8024389,0,0,0,Not Rated
8492048,2,0,0,Not Rated
8463985,0,0,0,Not Rated
8024352,0,0,0,Not Rated
9442,0,0,0,Not Rated
8360755,0,0,0,Not Rated
8455503,2,0,0,Not Rated
8480309,2,0,2,Not Rated
8499482,2,0,0,Not Rated
8446394,2,0,2,Not Rated
8430075,0,0,0,Not Rated
8375397,2,4.3,204,Very Good
6628,0,3,3,Average
4079,0,3.3,32,Average
9392,2,3.3,35,Average
9386,0,2.9,6,Average
302400,2,3.2,63,Average
300982,2,3,42,Average
9420,0,3.4,30,Average
47,3,3,55,Average
8057825,2,2.6,7,Average
8444800,0,3,4,Average
9366,0,3.4,30,Average
8360754,0,3,4,Average
8245254,0,3.2,0,Average
8209524,2,3,4,Average
305276,0,3,0,Average
302355,0,3,0,Average
6599,2,3.5,6,Good
300022,0,3.8,70,Good
6605,0,3.6,70,Good
8034044,2,3.6,24,Good
300946,2,3.6,95,Good
8457090,0,3.8,35,Good
300409,0,3.5,8,Good
307228,0,3.5,32,Good
8464633,0,0,0,Not Rated
8358668,0,0,0,Not Rated
8360743,0,0,0,Not Rated
8245285,0,0,3,Not Rated
8364336,0,0,0,Not Rated
8358207,2,0,2,Not Rated
302357,2,0,0,Not Rated
8464627,0,0,0,Not Rated
8430025,2,0,0,Not Rated
8360740,0,0,0,Not Rated
8464620,0,0,0,Not Rated
8449634,0,0,0,Not Rated
8360745,0,0,0,Not Rated
8024390,0,0,3,Not Rated
8464637,2,0,0,Not Rated
5897,0,3.2,27,Average
8380236,2,3.4,7,Average
8406840,0,2.7,0,Average
8222563,3,3.3,339,Average
8449796,2,2.9,20,Average
8470243,0,3.3,0,Average
652,2,2.6,76,Average
9840,0,2.9,6,Average
303482,3,3.3,60,Average
308599,0,3.2,2,Average
807,3,3.4,95,Average
8423870,0,3,23,Average
308088,0,3,8,Average
3056,0,3.3,65,Average
306309,2,3.3,57,Average
300033,0,3,2,Average
4250,3,3.4,80,Average
300607,2,2.6,6,Average
300325,0,2.6,20,Average
308277,0,2.9,0,Average
300328,2,2.6,4,Average
8303482,2,3.3,3,Average
8287406,2,2.9,8,Average
8354624,0,3,4,Average
307025,0,2.8,8,Average
8469980,2,3.2,8,Average
309593,0,3.3,32,Average
8252376,0,2.9,9,Average
302809,2,2.7,0,Average
304546,0,2.8,20,Average
300327,2,3,20,Average
303070,2,3.2,35,Average
306658,0,3.4,74,Average
300564,0,2.8,25,Average
5630,0,3,75,Average
306500,2,2.9,3,Average
306247,2,2.8,87,Average
8245263,0,3.4,9,Average
305040,0,3.4,59,Average
673,0,2.6,220,Average
304542,0,2.7,26,Average
8349909,0,4.5,67,Excellent
4250,2,3.9,406,Good
305736,0,3.5,35,Good
308257,3,3.8,45,Good
8359259,0,3.6,30,Good
8335682,2,3.7,8,Good
303706,0,3.8,243,Good
8430873,0,3.7,23,Good
8440404,3,3.7,8,Good
5267,0,3.5,95,Good
300259,0,3.5,65,Good
8402768,2,3.8,49,Good
8408258,3,3.9,93,Good
8427205,0,0,0,Not Rated
8472608,2,0,0,Not Rated
8424902,0,0,0,Not Rated
8427209,0,0,0,Not Rated
8336472,0,0,0,Not Rated
8063900,0,0,3,Not Rated
8425757,0,0,0,Not Rated
8427208,0,0,0,Not Rated
8352684,0,0,0,Not Rated
8423035,2,0,0,Not Rated
8472605,0,0,0,Not Rated
8224537,2,0,2,Not Rated
8494204,0,0,0,Not Rated
8425738,0,0,0,Not Rated
8408229,3,0,0,Not Rated
8425748,0,0,2,Not Rated
8287398,0,0,3,Not Rated
8436439,0,4,55,Very Good
8365575,3,4,83,Very Good
307490,3,4,823,Very Good
300000,3,3.3,704,Average
8369,3,3.4,763,Average
304296,3,3.3,363,Average
8082096,0,3.4,490,Average
307930,3,4.5,33,Excellent
303304,0,3.9,454,Good
5732,3,3.9,756,Good
300030,3,3.8,845,Good
302437,3,3.7,379,Good
300442,3,3.7,2247,Good
300574,3,3.9,552,Good
308463,3,3.8,567,Good
304027,3,3.5,384,Good
307330,4,3.5,884,Good
306334,2,3.7,489,Good
5030,3,3.7,3697,Good
8893,4,3.9,878,Good
308322,3,4.3,7930,Very Good
3392,0,4.2,542,Very Good
8408040,4,4.2,278,Very Good
307360,3,4,969,Very Good
89,2,4.2,627,Very Good
8208924,3,4.4,540,Very Good
303092,3,4,99,Very Good
307436,3,3.3,30,Average
306500,4,3.4,74,Average
302800,3,3.7,28,Good
3293,3,3.4,72,Average
422,4,3.9,295,Good
3260,4,2.8,9,Average
267,4,3.9,259,Good
8273067,3,0,0,Not Rated
8302623,2,0,0,Not Rated
308069,2,3,7,Average
308068,2,0,0,Not Rated
4367,4,3.3,95,Average
4364,4,3,9,Average
300365,4,3.4,265,Average
4366,4,3.7,44,Good
4365,4,3.6,38,Good
8409892,4,3.5,4,Good
4357,4,3.6,260,Good
3379,4,3.9,400,Good
3264,4,3.6,49,Good
4368,3,3.8,79,Good
4356,4,3.9,290,Good
3378,4,4,424,Very Good
300032,3,3,9,Average
8480307,0,0,0,Not Rated
8436483,2,3,5,Average
8245249,2,2.6,30,Average
300448,0,3.9,8,Good
8425052,0,0,0,Not Rated
302230,0,3,3,Average
8057802,0,3.2,2,Average
307622,0,3.8,266,Good
8475283,0,0,0,Not Rated
8480278,0,0,0,Not Rated
300546,2,0,3,Not Rated
